Tanggal Lahir,Pergawean,Status Kawin,Penghasilan per Tahun,Tanggungan Ortu,Tanggungan Anak,Mulai Berlangganan,Transaksi Terakhir,Sembako,Elektronik,Hobi,Pakaian,Buku,Kesehatan,Jml Transaksi Diskon,Jml Transaksi App,Jml Transaksi Web,Jml Transaksi Outlet,Jml Kunjungan App,Komplain,Pulau,Urutan Terima Penawaran
8/13/1952,Manager,Berumahtangga,"Rp55.951.000,- ",0,1,-3336,62,1241558,877,80560,215,13861,40702,3,3,6,11,8,Tidak pernah,Bali,"[1, 3]"
11/13/1949,Kepala Divisi,Berumahtangga,"Rp67.911.000,- ",0,1,-2699,63,529558,877,356560,63215,28861,702,3,6,7,11,3,Tidak pernah,Jawa,
3/16/1949,Kepala Divisi,Berumahtangga,"Rp67.911.000,- ",0,1,-2699,63,529558,877,356560,63215,28861,702,3,6,7,11,3,Tidak pernah,NTB,
8/16/1973,Kepala Divisi,Berumahtangga,"Rp20.427.000,- ",1,0,-2758,63,5558,877,4560,215,861,1702,1,1,0,2,8,Tidak pernah,Jawa,
8/15/1970,Kepala Divisi,Lajang,"Rp32.303.000,- ",0,1,-2774,63,35558,877,2560,215,861,2702,2,1,0,4,5,Tidak pernah,Sulawesi,
3/21/1968,Kepala Divisi,Menikah,"Rp55.954.000,- ",0,1,-2779,63,447558,877,28560,215,861,43702,3,8,2,6,7,Tidak pernah,Kalimantan,
4/10/1976,Kepala Divisi,Berumahtangga,"Rp49.187.000,- ",0,1,-2830,63,81558,1877,31560,2215,1861,702,1,1,1,5,2,Tidak pernah,Jawa,
1/14/1972,Manager,Berumahtangga,"Rp49.854.000,- ",1,0,-2892,63,123558,17877,171560,39215,861,30702,5,6,2,5,6,Tidak pernah,Sumatera,
2/6/1978,Karyawan,Cerai,"Rp63.693.000,- ",0,1,-2919,63,587558,43877,337560,42215,87861,54702,3,11,6,9,6,Tidak pernah,Bali,
8/20/1978,Karyawan,Cerai,"Rp63.693.000,- ",0,1,-2919,63,587558,43877,337560,42215,87861,54702,3,11,6,9,6,Tidak pernah,Bali,
10/10/1985,Manager,Menikah,"Rp19.510.000,- ",2,0,-2959,63,9558,877,7560,3215,4861,7702,2,1,0,3,7,Tidak pernah,Sumatera,
2/1/1959,Karyawan,Cerai,"Rp52.332.000,- ",0,0,-2966,63,212558,5877,33560,7215,861,2702,1,3,2,6,4,Tidak pernah,Sulawesi,3
11/6/1973,Karyawan,Berumahtangga,"Rp55.593.000,- ",0,1,-2973,63,293558,8877,124560,11215,4861,106702,2,6,6,3,6,Tidak pernah,Sulawesi,2
7/2/1949,Karyawan,Berumahtangga,"Rp54.591.000,- ",0,1,-2989,63,376558,4877,94560,12215,9861,24702,3,6,2,8,5,Tidak pernah,Kalimantan,
5/22/1949,C-level,Duda,"Rp74.859.000,- ",0,0,-3052,63,570558,73877,614560,133215,102861,73702,1,6,5,11,3,Tidak pernah,Sumatera,0
1/24/1971,Karyawan,Cerai,"Rp40.851.000,- ",1,1,-3154,63,23558,1877,7560,215,4861,24702,1,1,1,2,7,Tidak pernah,Sumatera,
4/5/1949,Kepala Divisi,Menikah,"Rp58.607.000,- ",0,1,-3214,63,867558,877,86560,215,861,19702,3,2,3,9,8,Tidak pernah,NTT,3
5/25/1992,Wirausaha,Lajang,"Rp7.500.000,- ",1,0,-3234,63,10558,17877,18560,8215,26861,40702,4,3,2,2,9,Tidak pernah,Jawa,
6/29/1975,Kepala Divisi,Lajang,"Rp52.614.000,- ",0,1,-3236,63,789558,877,142560,12215,9861,38702,2,2,4,8,8,Tidak pernah,Jawa,
11/6/1975,Kepala Divisi,Lajang,"Rp52.614.000,- ",0,1,-3236,63,789558,877,142560,12215,9861,38702,2,2,4,8,8,Tidak pernah,Papua,
11/16/1974,Karyawan,Menikah,"Rp67.445.000,- ",0,1,-3347,63,757558,80877,217560,29215,80861,11702,5,9,6,12,6,Tidak pernah,Jawa,
6/14/1974,Karyawan,Menikah,"Rp67.445.000,- ",0,1,-3347,63,757558,80877,217560,29215,80861,11702,5,9,6,12,6,Tidak pernah,Sulawesi,
6/10/1974,Karyawan,Menikah,"Rp67.445.000,- ",0,1,-3347,63,757558,80877,217560,29215,80861,11702,5,9,6,12,6,Tidak pernah,Kalimantan,
10/26/1968,Kepala Divisi,Menikah,"Rp36.778.000,- ",1,1,-3354,63,29558,4877,34560,2215,4861,4702,3,3,0,3,9,Tidak pernah,Jawa,
4/28/1983,Karyawan,Berumahtangga,"Rp39.453.000,- ",1,0,-2748,64,46558,877,7560,215,861,2702,2,2,0,3,6,Tidak pernah,Jawa,
6/12/1969,Kepala Divisi,Berumahtangga,"Rp42.731.000,- ",1,0,-2912,64,159558,2877,51560,6215,2861,24702,3,4,1,5,5,Tidak pernah,Bali,
10/18/1965,Kepala Divisi,Lajang,"Rp40.760.000,- ",0,1,-2964,64,70558,877,17560,215,861,6702,2,2,1,3,6,Tidak pernah,Sumatera,
12/9/1965,Kepala Divisi,Menikah,"Rp69.969.000,- ",0,0,-2967,64,882558,29877,514560,38215,29861,44702,1,4,2,6,3,Tidak pernah,Jawa,"[0, 4, 5]"
3/6/1955,Karyawan,Lajang,"Rp80.317.000,- ",0,0,-2974,64,536558,11877,387560,149215,91861,57702,1,3,4,10,1,Tidak pernah,Sumatera,
12/31/1957,Manager,Berumahtangga,"Rp66.636.000,- ",0,0,-2977,64,291558,10877,689560,84215,10861,702,1,3,4,9,1,Tidak pernah,Jawa,
6/3/1975,Manager,Menikah,"Rp54.730.000,- ",0,1,-2979,64,318558,3877,17560,4215,7861,56702,5,4,1,8,4,Tidak pernah,Jawa,
7/27/1971,Manager,Cerai,"Rp42.835.000,- ",1,1,-3025,64,379558,4877,93560,12215,9861,98702,7,6,6,4,6,Tidak pernah,Sulawesi,
4/16/1965,Manager,Menikah,"Rp53.843.000,- ",0,1,-3028,64,378558,877,88560,19215,4861,73702,4,8,5,3,7,Tidak pernah,Bali,
5/18/1960,Karyawan,Menikah,"Rp79.530.000,- ",0,0,-3069,64,333558,877,815560,129215,42861,29702,1,4,10,11,2,Tidak pernah,Jawa,
5/26/1968,Manager,Cerai,"Rp63.841.000,- ",0,1,-3095,64,635558,15877,100560,20215,7861,131702,1,9,3,9,6,Tidak pernah,Bali,
1/24/1968,Manager,Cerai,"Rp63.841.000,- ",0,1,-3095,64,635558,15877,100560,20215,7861,131702,1,9,3,9,6,Tidak pernah,Jawa,
10/27/1968,Manager,Cerai,"Rp63.841.000,- ",0,1,-3095,64,635558,15877,100560,20215,7861,131702,1,9,3,9,6,Tidak pernah,Kalimantan,
3/31/1983,Manager,Menikah,"Rp27.100.000,- ",1,0,-3111,64,12558,877,13560,2215,861,10702,1,1,0,3,7,Tidak pernah,Jawa,
9/23/1983,Manager,Menikah,"Rp27.100.000,- ",1,0,-3111,64,12558,877,13560,2215,861,10702,1,1,0,3,7,Tidak pernah,NTB,
8/13/1976,Manager,Lajang,"Rp72.309.000,- ",0,0,-3136,64,960558,877,883560,50215,38861,702,1,5,6,8,3,Tidak pernah,Sumatera,"[0, 5]"
11/24/1959,Karyawan,Lajang,"Rp50.664.000,- ",1,1,-3190,64,313558,8877,104560,6215,4861,126702,9,8,1,6,9,Tidak pernah,Bali,
4/28/1979,Wirausaha,Lajang,"Rp20.194.000,- ",1,0,-3220,64,558,4877,7560,11215,10861,15702,2,2,0,3,6,Tidak pernah,Jawa,
10/29/1975,Kepala Divisi,Menikah,"Rp76.618.000,- ",0,0,-3230,64,749558,40877,294560,121215,160861,147702,1,3,2,5,1,Tidak pernah,Kalimantan,
1/13/1974,Kepala Divisi,Menikah,"Rp45.207.000,- ",1,1,-3257,64,203558,877,10560,215,861,2702,5,3,1,6,6,Tidak pernah,Jawa,3
4/31/1972,Karyawan,Menikah,"Rp56.721.000,- ",1,1,-3267,64,157558,6877,39560,6215,13861,75702,5,4,1,5,6,Tidak pernah,Jawa,
8/7/1966,Karyawan,Duda,"Rp27.038.000,- ",0,0,-3310,64,1558,26877,25560,17215,23861,15702,1,3,0,3,9,Tidak pernah,Bali,5
9/30/1977,Karyawan,Lajang,"Rp23.763.000,- ",1,0,-3352,64,22558,877,6560,6215,2861,6702,1,1,0,3,7,Tidak pernah,Jawa,
5/26/1975,Karyawan,Menikah,"Rp37.085.000,- ",1,1,-2664,65,39558,1877,16560,2215,861,3702,4,3,0,3,8,Tidak pernah,Sulawesi,
9/28/1966,Manager,Menikah,"Rp49.605.000,- ",0,0,-2669,65,42558,16877,29560,12215,20861,8702,1,2,1,4,3,Tidak pernah,Sumatera,
10/21/1971,Karyawan,Cerai,"Rp1.730.000,- ",0,0,-2703,65,1558,1877,3560,1215,1861,1702,15,0,0,0,20,Tidak pernah,Jawa,
6/6/1995,Karyawan,Lajang,"Rp34.824.000,- ",0,0,-2756,65,4558,2877,11560,2215,861,4702,1,1,0,2,6,Tidak pernah,NTT,
7/3/1995,Karyawan,Lajang,"Rp34.824.000,- ",0,0,-2756,65,4558,2877,11560,2215,861,4702,1,1,0,2,6,Tidak pernah,Jawa,
9/16/1974,Manager,Menikah,"Rp63.206.000,- ",0,0,-2762,65,750558,8877,125560,11215,8861,26702,1,4,3,6,2,Tidak pernah,Sumatera,4
8/6/1972,Karyawan,Cerai,"Rp26.759.000,- ",1,0,-2803,65,25558,3877,16560,8215,5861,2702,2,2,1,3,6,Tidak pernah,Kalimantan,
2/20/1976,Kepala Divisi,Cerai,"Rp55.412.000,- ",1,1,-2880,65,10558,5877,28560,11215,1861,8702,1,2,0,3,5,Tidak pernah,Sumatera,
6/5/1974,Karyawan,Berumahtangga,"Rp33.590.000,- ",2,1,-2899,65,4558,877,2560,215,861,2702,1,1,0,2,7,Tidak pernah,Sumatera,
7/21/1971,Karyawan,Menikah,"Rp70.886.000,- ",1,0,-2919,65,407558,70877,239560,103215,88861,53702,1,5,4,4,2,Tidak pernah,Jawa,
3/16/1969,Karyawan,Lajang,"Rp72.679.000,- ",0,1,-2945,65,619558,54877,260560,127215,54861,54702,1,4,7,5,1,Tidak pernah,Jawa,
3/30/1943,Manager,Menikah,"Rp65.073.000,- ",0,0,-2974,65,629558,17877,177560,69215,861,8702,1,5,3,5,2,Pernah,Jawa,
10/1/1965,Karyawan,Menikah,"Rp44.300.000,- ",1,1,-3032,65,30558,877,9560,215,861,3702,2,1,0,3,6,Tidak pernah,Jawa,
2/5/1953,Manager,Berumahtangga,"Rp56.129.000,- ",0,1,-3035,65,320558,48877,133560,39215,72861,48702,4,6,2,10,4,Tidak pernah,Sumatera,
11/9/1953,Manager,Berumahtangga,"Rp56.129.000,- ",0,1,-3035,65,320558,48877,133560,39215,72861,48702,4,6,2,10,4,Tidak pernah,Jawa,
11/23/1971,Karyawan,Berumahtangga,"Rp38.590.000,- ",1,0,-3071,65,3558,1877,8560,4215,3861,3702,1,1,0,2,8,Tidak pernah,Bali,
2/24/1958,C-level,Berumahtangga,"Rp53.083.000,- ",1,1,-3071,65,215558,7877,33560,3215,861,13702,6,5,1,5,7,Tidak pernah,Sulawesi,3
6/3/1976,C-level,Lajang,"Rp79.689.000,- ",0,0,-3074,65,311558,26877,640560,180215,37861,121702,1,4,9,13,2,Tidak pernah,Jawa,
12/22/1966,Karyawan,Lajang,"Rp34.704.000,- ",0,1,-3089,65,29558,877,5560,215,1861,5702,1,1,0,3,5,Tidak pernah,Sumatera,
4/22/1962,Karyawan,Menikah,"Rp65.316.000,- ",1,1,-3092,65,112558,6877,92560,3215,9861,38702,2,3,2,5,4,Tidak pernah,Jawa,
3/10/1978,Kepala Divisi,Menikah,"Rp41.014.000,- ",1,0,-3094,65,7558,2877,6560,2215,861,3702,1,1,0,2,7,Tidak pernah,Jawa,
11/24/1960,Karyawan,Berumahtangga,"Rp19.740.000,- ",0,1,-3123,65,7558,11877,3560,10215,4861,20702,2,1,1,3,5,Tidak pernah,Sulawesi,
11/10/1979,Wirausaha,Berumahtangga,"Rp23.724.000,- ",1,0,-3198,65,5558,23877,15560,215,18861,14702,2,2,0,3,8,Tidak pernah,Jawa,
9/26/1969,Kepala Divisi,Menikah,"Rp55.212.000,- ",0,1,-3244,65,1103558,877,45560,215,861,34702,3,4,2,11,8,Tidak pernah,Jawa,"[1, 3]"
2/24/1969,Kepala Divisi,Menikah,"Rp55.212.000,- ",0,1,-3244,65,1103558,877,45560,215,861,34702,3,4,2,11,8,Tidak pernah,Jawa,"[1, 3]"
10/12/1955,Karyawan,Duda,"Rp79.800.000,- ",0,0,-3305,65,1060558,21877,530560,32215,861,224702,1,5,11,5,3,Tidak pernah,Jawa,"[0, 2, 4, 5]"
10/31/1967,Karyawan,Cerai,"Rp70.647.000,- ",0,1,-3307,65,561558,85877,171560,25215,123861,114702,2,4,7,13,2,Tidak pernah,Bali,
10/15/1974,Kepala Divisi,Menikah,"Rp38.410.000,- ",0,0,-3314,65,153558,64877,123560,116215,64861,14702,2,5,2,9,6,Tidak pernah,Sumatera,5
1/16/1980,Karyawan,Lajang,"Rp28.071.000,- ",0,0,-3330,65,39558,33877,130560,41215,26861,44702,2,5,1,5,8,Tidak pernah,Jawa,
4/1/1969,Karyawan,Lajang,"Rp54.803.000,- ",0,1,-3338,65,404558,877,92560,28215,27861,142702,2,6,2,9,4,Tidak pernah,Jawa,
10/24/1993,Karyawan,Lajang,"Rp74.293.000,- ",0,0,-2717,66,375558,152877,335560,93215,91861,81702,1,5,4,6,2,Tidak pernah,Jawa,
8/17/1993,Karyawan,Lajang,"Rp74.293.000,- ",0,0,-2717,66,375558,152877,335560,93215,91861,81702,1,5,4,6,2,Tidak pernah,Bali,
6/25/1984,C-level,Menikah,"Rp35.684.000,- ",1,0,-2729,66,10558,4877,7560,215,6861,3702,1,1,0,3,6,Tidak pernah,Jawa,
7/19/1986,Kepala Divisi,Berumahtangga,"Rp34.320.000,- ",1,0,-2794,66,4558,1877,9560,3215,861,702,1,1,0,2,8,Tidak pernah,Bali,
12/19/1981,Karyawan,Lajang,"Rp41.967.000,- ",1,1,-2879,66,23558,4877,10560,215,2861,15702,1,1,0,3,4,Tidak pernah,Sumatera,
1/21/1976,Manager,Menikah,"Rp49.681.000,- ",0,2,-2898,66,411558,877,26560,215,861,21702,6,7,1,7,7,Tidak pernah,Sumatera,
4/14/1976,Manager,Menikah,"Rp49.681.000,- ",0,2,-2898,66,411558,877,26560,215,861,21702,6,7,1,7,7,Tidak pernah,Bali,
6/15/1970,Karyawan,Berumahtangga,"Rp53.187.000,- ",1,0,-2907,66,211558,2877,30560,7215,7861,10702,2,4,1,6,5,Tidak pernah,Jawa,
6/30/1951,Karyawan,Berumahtangga,"Rp86.610.000,- ",0,0,-2958,66,446558,107877,768560,33215,196861,53702,1,5,6,6,2,Tidak pernah,Jawa,
9/13/1985,Karyawan,Menikah,"Rp70.951.000,- ",0,0,-3082,66,239558,10877,554560,254215,87861,54702,1,3,4,9,1,Tidak pernah,Bali,
12/4/1970,Karyawan,Lajang,"Rp24.206.000,- ",1,0,-3139,66,7558,2877,8560,3215,2861,3702,1,1,0,3,6,Tidak pernah,Jawa,
9/9/1985,Karyawan,Menikah,"Rp55.357.000,- ",2,0,-3156,66,374558,64877,116560,84215,25861,64702,3,6,2,11,5,Tidak pernah,Sulawesi,
10/24/1959,Karyawan,Menikah,"Rp58.113.000,- ",0,1,-3181,66,221558,104877,169560,102215,78861,84702,3,9,2,8,7,Pernah,Jawa,
2/10/1984,Kepala Divisi,Menikah,"Rp70.643.000,- ",0,0,-3283,66,1218558,107877,304560,23215,143861,33702,1,5,8,4,6,Tidak pernah,Jawa,5
3/4/1985,Kepala Divisi,Menikah,"Rp64.355.000,- ",1,0,-3335,66,1047558,877,140560,67215,38861,153702,2,4,3,12,8,Tidak pernah,Jawa,
8/11/1959,Manager,Berumahtangga,"Rp82.576.000,- ",0,0,-3358,66,1206558,55877,445560,168215,18861,18702,1,2,4,12,1,Tidak pernah,Bali,4
9/14/1972,Kepala Divisi,Lajang,"Rp41.644.000,- ",1,1,-2712,67,20558,3877,4560,2215,861,2702,2,1,0,3,3,Tidak pernah,Jawa,
5/31/1984,Karyawan,Menikah,"Rp72.570.000,- ",0,0,-2726,67,274558,83877,216560,151215,141861,224702,1,4,6,12,1,Tidak pernah,Jawa,
2/17/1965,Karyawan,Cerai,"Rp30.630.000,- ",1,1,-2814,67,27558,1877,12560,2215,861,10702,2,2,0,3,7,Tidak pernah,Jawa,
9/28/1981,Manager,Lajang,"Rp22.944.000,- ",1,0,-2849,67,19558,3877,19560,4215,5861,26702,3,3,0,3,7,Tidak pernah,Jawa,
1/27/1971,Kepala Divisi,Cerai,"Rp86.979.000,- ",0,0,-2895,67,584558,100877,835560,65215,83861,35702,1,5,5,5,2,Tidak pernah,Jawa,"[2, 5]"
11/13/1970,Karyawan,Lajang,,1,2,-2971,67,738558,20877,172560,52215,50861,20702,6,2,3,10,7,Tidak pernah,Jawa,"[0, 3]"
9/25/1970,Kepala Divisi,Berumahtangga,"Rp82.072.000,- ",0,0,-3023,67,889558,55877,685560,168215,92861,129702,1,3,2,13,1,Tidak pernah,Bali,
8/15/1973,Manager,Cerai,"Rp52.034.000,- ",1,1,-3069,67,146558,877,93560,7215,13861,73702,5,4,2,5,7,Tidak pernah,Jawa,
8/15/1993,Karyawan,Lajang,"Rp72.354.000,- ",0,0,-3099,67,315558,26877,473560,220215,12861,182702,1,2,10,6,1,Tidak pernah,Bali,
11/12/1983,Karyawan,Berumahtangga,"Rp28.427.000,- ",1,0,-3126,67,18558,3877,19560,3215,3861,6702,2,2,0,3,8,Tidak pernah,Jawa,
5/20/1983,Karyawan,Berumahtangga,"Rp28.427.000,- ",1,0,-3126,67,18558,3877,19560,3215,3861,6702,2,2,0,3,8,Tidak pernah,Sulawesi,
7/26/1969,Manager,Lajang,"Rp39.858.000,- ",1,0,-3182,67,15558,20877,25560,2215,7861,26702,1,2,0,4,6,Tidak pernah,Bali,5
7/21/1951,Manager,Menikah,"Rp67.381.000,- ",0,1,-3191,67,815558,8877,53560,11215,861,70702,4,2,2,9,7,Tidak pernah,Jawa,3
7/5/1965,Wirausaha,Lajang,"Rp23.529.000,- ",0,1,-3199,67,9558,7877,13560,3215,2861,20702,1,1,1,2,6,Tidak pernah,Jawa,
7/23/1967,Karyawan,Menikah,"Rp51.479.000,- ",1,1,-3209,67,247558,8877,160560,6215,8861,65702,7,6,3,6,7,Tidak pernah,Jawa,
9/2/1975,Karyawan,Menikah,"Rp76.068.000,- ",0,1,-3238,67,1115558,12877,128560,33215,12861,76702,1,2,3,4,6,Tidak pernah,NTB,"[1, 3]"
1/19/1954,Karyawan,Lajang,"Rp22.507.000,- ",0,0,-3243,67,68558,877,226560,51215,157861,68702,3,10,2,4,9,Tidak pernah,Sumatera,
11/15/1984,Karyawan,Lajang,"Rp52.413.000,- ",1,0,-3264,67,185558,8877,133560,56215,56861,12702,2,7,1,7,7,Tidak pernah,Jawa,
6/16/1957,Karyawan,Berumahtangga,"Rp50.116.000,- ",1,1,-2670,68,54558,877,10560,215,861,2702,2,1,0,4,5,Tidak pernah,NTB,3
2/31/1962,Karyawan,Lajang,"Rp76.624.000,- ",0,1,-2697,68,411558,106877,147560,54215,115861,66702,1,5,10,7,1,Tidak pernah,Jawa,2
4/31/1953,Karyawan,Berumahtangga,"Rp34.587.000,- ",1,1,-2705,68,7558,2877,9560,2215,861,2702,2,1,0,3,4,Tidak pernah,NTB,
12/20/1946,Kepala Divisi,Lajang,"Rp62.159.000,- ",0,0,-2723,68,182558,17877,259560,77215,70861,29702,1,6,2,10,4,Tidak pernah,NTT,
8/18/1965,Karyawan,Lajang,"Rp66.294.000,- ",0,0,-2765,68,251558,108877,334560,65215,92861,117702,1,4,3,5,2,Tidak pernah,Jawa,
3/31/1950,Kepala Divisi,Berumahtangga,"Rp5.648.000,- ",1,1,-2769,68,28558,877,6560,1215,1861,13702,1,1,0,0,20,Tidak pernah,NTT,2
1/7/1984,Karyawan,Berumahtangga,"Rp37.235.000,- ",1,0,-2809,68,20558,2877,9560,4215,6861,20702,1,1,1,2,4,Tidak pernah,Jawa,
6/20/1964,Karyawan,Duda,"Rp85.620.000,- ",0,0,-2834,68,416558,46877,925560,60215,107861,46702,1,3,6,4,1,Tidak pernah,Jawa,5
1/18/1984,Karyawan,Berumahtangga,"Rp23.976.000,- ",1,0,-2845,68,14558,1877,21560,2215,3861,25702,3,3,1,3,7,Tidak pernah,Bali,
8/2/1987,Manager,Lajang,"Rp41.020.000,- ",0,0,-2905,68,112558,1877,54560,7215,7861,36702,1,3,2,4,3,Tidak pernah,Sumatera,
12/4/1984,Karyawan,Lajang,"Rp36.108.000,- ",1,0,-2918,68,141558,8877,129560,3215,11861,47702,3,7,1,4,9,Tidak pernah,Bali,2
9/15/1951,Manager,Cerai,"Rp57.530.000,- ",0,1,-2921,68,50558,1877,27560,6215,7861,1702,1,1,1,4,1,Tidak pernah,Sulawesi,
10/29/1964,C-level,Menikah,"Rp62.905.000,- ",0,1,-2953,68,166558,75877,96560,119215,107861,59702,3,7,2,8,4,Tidak pernah,Jawa,
1/14/1945,Kepala Divisi,Menikah,"Rp65.846.000,- ",0,0,-3069,68,562558,81877,276560,80215,40861,81702,1,6,3,6,4,Tidak pernah,Sumatera,
1/18/1977,Karyawan,Menikah,"Rp34.380.000,- ",1,0,-3084,68,72558,7877,58560,13215,1861,24702,4,4,1,3,8,Tidak pernah,Sumatera,
11/13/1964,Karyawan,Cerai,"Rp41.638.000,- ",0,1,-3162,68,315558,877,31560,4215,861,91702,4,5,5,3,8,Tidak pernah,Jawa,2
1/14/1992,Karyawan,Berumahtangga,"Rp63.207.000,- ",0,0,-3186,68,438558,169877,565560,91215,169861,70702,1,2,3,6,7,Tidak pernah,Jawa,0
7/22/1950,Karyawan,Berumahtangga,"Rp28.320.000,- ",0,1,-3192,68,19558,1877,14560,3215,2861,4702,1,1,0,3,8,Tidak pernah,Jawa,
5/8/1957,Karyawan,Menikah,"Rp43.140.000,- ",0,1,-3201,68,134558,8877,76560,6215,861,11702,1,4,1,5,6,Tidak pernah,Jawa,
1/28/1971,Karyawan,Menikah,"Rp52.531.000,- ",0,0,-3207,68,283558,112877,151560,51215,72861,125702,2,7,2,10,6,Tidak pernah,Jawa,
2/21/1977,Karyawan,Cerai,"Rp40.246.000,- ",1,0,-3218,68,2558,1877,6560,2215,1861,1702,1,1,0,2,6,Tidak pernah,NTB,
9/3/1984,Karyawan,Berumahtangga,"Rp35.196.000,- ",1,0,-3254,68,75558,12877,141560,43215,39861,187702,6,6,1,5,8,Tidak pernah,Jawa,5
11/27/1984,Karyawan,Berumahtangga,"Rp35.196.000,- ",1,0,-3254,68,75558,12877,141560,43215,39861,187702,6,6,1,5,8,Tidak pernah,Jawa,
9/15/1985,Karyawan,Lajang,"Rp70.596.000,- ",0,0,-3293,68,347558,44877,534560,17215,861,26702,1,3,5,12,2,Tidak pernah,Jawa,
8/4/1985,Karyawan,Lajang,"Rp70.596.000,- ",0,0,-3293,68,347558,44877,534560,17215,861,26702,1,3,5,12,2,Tidak pernah,Jawa,
3/5/1962,Kepala Divisi,Lajang,"Rp52.597.000,- ",0,1,-2714,69,492558,877,37560,7215,861,42702,3,6,3,8,5,Tidak pernah,Bali,
6/25/1972,Manager,Lajang,"Rp42.394.000,- ",1,0,-2759,69,15558,2877,10560,215,1861,4702,1,1,0,3,7,Tidak pernah,NTB,
4/10/1969,Karyawan,Lajang,"Rp81.657.000,- ",0,0,-2819,69,364558,40877,425560,158215,60861,50702,1,3,4,8,1,Tidak pernah,Jawa,
5/21/1960,Kepala Divisi,Menikah,"Rp49.154.000,- ",1,1,-2899,69,206558,10877,67560,30215,27861,71702,6,4,1,8,6,Tidak pernah,Jawa,
6/11/1952,Karyawan,Berumahtangga,"Rp34.074.000,- ",1,1,-3012,69,135558,1877,41560,10215,1861,67702,5,3,3,3,6,Tidak pernah,Jawa,2
6/15/1989,Karyawan,Menikah,,0,0,-3052,69,861558,138877,461560,60215,30861,61702,1,6,5,12,3,Tidak pernah,Jawa,"[0, 3]"
7/16/1955,Manager,Cerai,"Rp70.638.000,- ",0,0,-3054,69,1016558,12877,215560,16215,12861,63702,1,4,5,10,3,Tidak pernah,Bali,3
6/7/1978,Karyawan,Menikah,"Rp38.136.000,- ",1,0,-3094,69,8558,15877,27560,215,20861,33702,2,3,1,2,8,Tidak pernah,NTT,2
4/21/1973,Karyawan,Menikah,"Rp67.432.000,- ",0,1,-3118,69,432558,79877,341560,177215,136861,170702,2,8,5,4,4,Tidak pernah,Kalimantan,
8/19/1951,Karyawan,Berumahtangga,"Rp40.689.000,- ",0,1,-3129,69,270558,3877,27560,39215,6861,99702,7,7,1,5,8,Tidak pernah,NTT,
1/9/1951,Karyawan,Berumahtangga,"Rp40.689.000,- ",0,1,-3129,69,270558,3877,27560,39215,6861,99702,7,7,1,5,8,Tidak pernah,Jawa,
1/20/1983,Karyawan,Lajang,"Rp101.970.000,- ",0,0,-3135,69,722558,27877,102560,44215,72861,168702,0,6,8,13,2,Tidak pernah,Sumatera,"[0, 3, 4, 5]"
3/18/1972,Kepala Divisi,Menikah,"Rp44.325.000,- ",0,1,-3140,69,516558,877,21560,215,861,5702,4,8,2,7,8,Tidak pernah,Sumatera,3
4/9/1948,Kepala Divisi,Menikah,"Rp61.467.000,- ",0,2,-3228,69,410558,16877,114560,215,5861,49702,3,5,2,10,5,Tidak pernah,Jawa,
11/24/1975,Karyawan,Menikah,"Rp48.178.000,- ",1,1,-3270,69,159558,4877,45560,6215,2861,38702,6,5,1,4,8,Tidak pernah,Jawa,
3/24/1980,Wirausaha,Menikah,"Rp16.005.000,- ",1,0,-3345,69,1558,3877,2560,20215,30861,47702,3,2,1,2,8,Tidak pernah,Sumatera,
9/22/1973,Karyawan,Menikah,"Rp79.593.000,- ",0,0,-2709,70,350558,60877,568560,110215,133861,145702,1,5,6,7,2,Tidak pernah,NTB,4
3/19/1973,Karyawan,Menikah,"Rp79.593.000,- ",0,0,-2709,70,350558,60877,568560,110215,133861,145702,1,5,6,7,2,Tidak pernah,Jawa,4
1/29/1959,Karyawan,Menikah,"Rp61.180.000,- ",0,1,-2728,70,403558,24877,29560,6215,24861,218702,2,5,5,6,3,Tidak pernah,Jawa,2
11/5/1989,Karyawan,Lajang,"Rp64.449.000,- ",1,0,-2792,70,218558,63877,282560,137215,35861,70702,4,5,3,12,4,Tidak pernah,Jawa,
3/17/1963,Karyawan,Menikah,"Rp77.437.000,- ",0,0,-2876,70,560558,21877,442560,29215,44861,29702,1,4,5,13,1,Tidak pernah,Jawa,4
3/11/1976,Karyawan,Menikah,"Rp17.649.000,- ",1,0,-2890,70,15558,1877,23560,215,5861,1702,3,3,0,3,8,Tidak pernah,NTT,
10/1/1954,Karyawan,Berumahtangga,"Rp53.103.000,- ",0,1,-2951,70,729558,17877,133560,11215,861,195702,5,10,6,7,7,Tidak pernah,Bali,2
9/28/1971,Karyawan,Berumahtangga,"Rp71.819.000,- ",0,1,-2966,70,1224558,28877,140560,215,14861,168702,3,3,3,5,6,Tidak pernah,Jawa,"[3, 4]"
2/26/1971,Manager,Cerai,"Rp74.290.000,- ",0,1,-2982,70,1121558,877,72560,215,12861,12702,4,10,8,10,6,Tidak pernah,Jawa,"[0, 3]"
3/2/1951,Karyawan,Lajang,"Rp72.282.000,- ",0,0,-3006,70,503558,27877,419560,90215,139861,153702,1,5,7,9,7,Tidak pernah,Jawa,5
1/9/1951,Manager,Berumahtangga,"Rp47.352.000,- ",0,1,-3105,70,172558,12877,112560,8215,861,15702,4,6,1,5,7,Tidak pernah,Jawa,
11/9/1951,Manager,Berumahtangga,"Rp47.352.000,- ",0,1,-3105,70,172558,12877,112560,8215,861,15702,4,6,1,5,7,Tidak pernah,Kalimantan,
